Edo,Nombre_Indicador,año,Indicador,Limite_Inferior,Limite_Superior
Aguascalientes,Ciudadanos no reconocidos y el domicilio es predio no habitado,2014,0.57133,0.00391,1.13875
Aguascalientes,Residentes en la sección de registro,2015,86.83108,83.50089,90.16126
Aguascalientes,Residentes en el domicilio de registro,2015,77.62574,73.72953,81.52195
Aguascalientes,Causas de no residencia en el domicilio del registro electoral:,2015,,,
Aguascalientes,Cambio de domicilio no reportado,2015,19.76451,16.23101,23.29802
Aguascalientes,Cambio de domicilio no reportado al mismo municipio,2015,10.41326,8.4416,12.38492
Aguascalientes,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2015,1.94103,0.95427,2.9278
Aguascalientes,Cambio de domicilio no reportado a otro estado,2015,0.55266,0.10214,1.00318
Aguascalientes,Cambio de domicilio no reportado a otro país,2015,2.18966,1.08457,3.29474
Aguascalientes,Destino del cambio no especificado,2015,4.66789,2.42818,6.90761
Aguascalientes,Fallecidos con registro electoral,2015,0.14377,0,0.34619
Aguascalientes,Reconocidos que no han vivido en el domicilio,2015,0.08648,0,0.25613
Aguascalientes,Suspendidos de sus derechos politicos,2015,0,0,0
Aguascalientes,Residentes con domicilio mal ubicado,2015,0.06528,0,0.19317
Aguascalientes,Otra causa de no residencia en el domicilio de registro,2015,0.16459,0,0.48673
Aguascalientes,Causa de no residencia no especificada,2015,2.14962,0.82931,3.46992
Aguascalientes,Error en la sección del registro electoral,2015,0.06528,0,0.19317
Aguascalientes,Domicilios no localizados de los ciudadanos con registro electoral,2015,0,0,0
Aguascalientes,Ciudadanos no reconocidos con registro electoral,2015,2.14962,0.82931,3.46992
Aguascalientes,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2015,1.57829,0.51007,2.6465
Aguascalientes,Ciudadanos no reconocidos y el domicilio es predio no habitado,2015,0.57133,0.00391,1.13875
Aguascalientes,Residentes en la sección de registro,2017,83.89615,81.00987,86.78243
Aguascalientes,Residentes en el domicilio de registro,2017,77.77096,74.69778,80.84413
Aguascalientes,Causas de no residencia en el domicilio del registro electoral:,2017,,,
Aguascalientes,Cambio de domicilio no reportado,2017,21.14,18.13382,24.14618
Aguascalientes,Cambio de domicilio no reportado al mismo municipio,2017,9.99517,7.76451,12.22583
Aguascalientes,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2017,1.62703,0.78666,2.4674
Aguascalientes,Cambio de domicilio no reportado a otro estado,2017,1.45157,0.77557,2.12756
Aguascalientes,Cambio de domicilio no reportado a otro país,2017,3.76407,1.98869,5.53945
Aguascalientes,Destino del cambio no especificado,2017,4.30216,2.84175,5.76257
Aguascalientes,Fallecidos con registro electoral,2017,0.38048,0.05782,0.70315
Aguascalientes,Reconocidos que no han vivido en el domicilio,2017,0.32837,0.04232,0.61442
Aguascalientes,Suspendidos de sus derechos politicos,2017,0,0,0
Aguascalientes,Residentes con domicilio mal ubicado,2017,0.12721,0,0.30445
Aguascalientes,Otra causa de no residencia en el domicilio de registro,2017,0.25298,0,0.61344
Aguascalientes,Causa de no residencia no especificada,2017,0,0,0
Aguascalientes,Error en la sección del registro electoral,2017,0.17737,0,0.38006
Aguascalientes,Domicilios no localizados de los ciudadanos con registro electoral,2017,0,0,0
Aguascalientes,Ciudadanos no reconocidos con registro electoral,2017,0,0,0
Aguascalientes,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2017,0,0,0
Aguascalientes,Ciudadanos no reconocidos y el domicilio es predio no habitado,2017,0,0,0
Aguascalientes,Residentes en la sección de registro,2018,84.08635,81.66905,86.50366
Aguascalientes,Residentes en el domicilio de registro,2018,78.4132,75.73316,81.09325
Aguascalientes,Causas de no residencia en el domicilio del registro electoral:,2018,,,
Aguascalientes,Cambio de domicilio no reportado,2018,19.33087,16.71169,21.95004
Aguascalientes,Cambio de domicilio no reportado al mismo municipio,2018,10.78155,8.97803,12.58507
Aguascalientes,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2018,1.00998,0.52095,1.49901
Aguascalientes,Cambio de domicilio no reportado a otro estado,2018,1.03699,0.55804,1.51595
Aguascalientes,Cambio de domicilio no reportado a otro país,2018,2.36138,1.36477,3.35798
Aguascalientes,Destino del cambio no especificado,2018,4.14097,2.77061,5.51132
Aguascalientes,Fallecidos con registro electoral,2018,0.22556,0.00789,0.44324
Aguascalientes,Reconocidos que no han vivido en el domicilio,2018,0.54167,0.20602,0.87732
Aguascalientes,Suspendidos de sus derechos politicos,2018,0,0,0
Aguascalientes,Residentes con domicilio mal ubicado,2018,0.07861,0,0.23269
Aguascalientes,Otra causa de no residencia en el domicilio de registro,2018,0.54011,0.15836,0.92187
Aguascalientes,Causa de no residencia no especificada,2018,0.78743,0.11526,1.4596
Aguascalientes,Error en la sección del registro electoral,2018,0.07861,0,0.23269
Aguascalientes,Domicilios no localizados de los ciudadanos con registro electoral,2018,0,0,0
Aguascalientes,Ciudadanos no reconocidos con registro electoral,2018,0.78743,0.11526,1.4596
Aguascalientes,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2018,0.63553,0.02471,1.24635
Aguascalientes,Ciudadanos no reconocidos y el domicilio es predio no habitado,2018,0.15189,0,0.3516
Baja California,Residentes en la sección de registro,2005,75.354,72.84667,77.86133
Baja California,Residentes en el domicilio de registro,2005,64.4611,61.9858944,66.9363056
Baja California,Causas de no residencia en el domicilio del registro electoral:,2005,,,
Baja California,Cambio de domicilio no reportado,2005,31.0406,28.6935,33.3877
Baja California,Cambio de domicilio no reportado al mismo municipio,2005,14.1667,12.37953868,15.95386132
Baja California,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2005,1.42904,0.9297398,1.9283402
Baja California,Cambio de domicilio no reportado a otro estado,2005,3.07067,2.14055984,4.00078016
Baja California,Cambio de domicilio no reportado a otro país,2005,4.80599,3.72463056,5.88734944
Baja California,Destino del cambio no especificado,2005,7.56819,6.10979124,9.02658876
Baja California,Fallecidos con registro electoral,2005,0.852732,0.54072548,1.16473852
Baja California,Reconocidos que no han vivido en el domicilio,2005,0.383846,0.15257384,0.61511816
Baja California,Suspendidos de sus derechos politicos,2005,,,
Baja California,Residentes con domicilio mal ubicado,2005,,,
Baja California,Otra causa de no residencia en el domicilio de registro,2005,,,
Baja California,Causa de no residencia no especificada,2005,,,
Baja California,Error en la sección del registro electoral,2005,1.56159,0.81553756,2.30764244
Baja California,Domicilios no localizados de los ciudadanos con registro electoral,2005,1.19155,0.81503792,1.56806208
Baja California,Ciudadanos no reconocidos con registro electoral,2005,4.84567,3.95546544,5.73587456
Baja California,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2005,3.24286,2.400305,4.085415
Baja California,Ciudadanos no reconocidos y el domicilio es predio no habitado,2005,0.454987,0.22632164,0.68365236
Baja California,Residentes en la sección de registro,2006,72.1709,70.095554,74.246246
Baja California,Residentes en el domicilio de registro,2006,60.31454,58.052602,62.576478
Baja California,Causas de no residencia en el domicilio del registro electoral:,2006,,,
Baja California,Cambio de domicilio no reportado,2006,33.97824,31.9323528,36.0241272
Baja California,Cambio de domicilio no reportado al mismo municipio,2006,16.43665,14.2420184,18.6312816
Baja California,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2006,1.32502,0.8147732,1.8352668
Baja California,Cambio de domicilio no reportado a otro estado,2006,3.35629,2.4476144,4.2649656
Baja California,Cambio de domicilio no reportado a otro país,2006,5.96877,4.9100956,7.0274444
Baja California,Destino del cambio no especificado,2006,6.89152,5.5074856,8.2755544
Baja California,Fallecidos con registro electoral,2006,1.68451,1.0527824,2.3162376
Baja California,Reconocidos que no han vivido en el domicilio,2006,0.49947,0.2684252,0.7305148
Baja California,Suspendidos de sus derechos politicos,2006,,,
Baja California,Residentes con domicilio mal ubicado,2006,,,
Baja California,Otra causa de no residencia en el domicilio de registro,2006,,,
Baja California,Causa de no residencia no especificada,2006,,,
Baja California,Error en la sección del registro electoral,2006,1.36489,0.8247924,1.9049876
Baja California,Domicilios no localizados de los ciudadanos con registro electoral,2006,1.57548,0.7372076,2.4137524
Baja California,Ciudadanos no reconocidos con registro electoral,2006,5.70492,4.4761372,6.9337028
Baja California,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2006,3.69541,2.7042772,4.6865428
Baja California,Ciudadanos no reconocidos y el domicilio es predio no habitado,2006,0.7913,0.3934788,1.1891212
Baja California,Residentes en la sección de registro,2008,73.32935,68.8915768,77.7671232
Baja California,Residentes en el domicilio de registro,2008,63.67752,58.9540964,68.4009436
Baja California,Causas de no residencia en el domicilio del registro electoral:,2008,,,
Baja California,Cambio de domicilio no reportado,2008,30.20478,25.530768,34.878792
Baja California,Cambio de domicilio no reportado al mismo municipio,2008,16.03511,12.8636536,19.2065664
Baja California,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2008,0.82584,0.1132232,1.5384568
Baja California,Cambio de domicilio no reportado a otro estado,2008,2.5084,1.3293424,3.6874576
Baja California,Cambio de domicilio no reportado a otro país,2008,5.3907,3.6458688,7.1355312
Baja California,Destino del cambio no especificado,2008,5.44474,3.6271144,7.2623656
Baja California,Fallecidos con registro electoral,2008,0.91692,0.315004,1.518836
Baja California,Reconocidos que no han vivido en el domicilio,2008,0.28662,0,0.6851468
Baja California,Suspendidos de sus derechos politicos,2008,,,
Baja California,Residentes con domicilio mal ubicado,2008,,,
Baja California,Otra causa de no residencia en el domicilio de registro,2008,,,
Baja California,Causa de no residencia no especificada,2008,,,
Baja California,Error en la sección del registro electoral,2008,2.73552,1.034338,4.436702
Baja California,Domicilios no localizados de los ciudadanos con registro electoral,2008,0.97362,0.1194128,1.8278272
Baja California,Ciudadanos no reconocidos con registro electoral,2008,4.34187,2.5026844,6.1810556
Baja California,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2008,2.42963,1.0552192,3.8040408
Baja California,Ciudadanos no reconocidos y el domicilio es predio no habitado,2008,1.13473,0.4351668,1.8342932
Baja California,Residentes en la sección de registro,2009,69.3277,66.6090428,72.0463572
Baja California,Residentes en el domicilio de registro,2009,74.80767,71.859928,77.755412
Baja California,Causas de no residencia en el domicilio del registro electoral:,2009,,,
Baja California,Cambio de domicilio no reportado,2009,32.09485,29.25187,34.93783
Baja California,Cambio de domicilio no reportado al mismo municipio,2009,15.55101,13.494676,17.607344
Baja California,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2009,2.23608,1.257354,3.214806
Baja California,Cambio de domicilio no reportado a otro estado,2009,3.22926,2.2220552,4.2364648
Baja California,Cambio de domicilio no reportado a otro país,2009,6.05317,4.5417356,7.5646044
Baja California,Destino del cambio no especificado,2009,5.02533,3.4758324,6.5748276
Baja California,Fallecidos con registro electoral,2009,1.468,0.7641444,2.1718556
Baja California,Reconocidos que no han vivido en el domicilio,2009,1.09123,0.445606,1.736854
Baja California,Suspendidos de sus derechos politicos,2009,0,0,0
Baja California,Residentes con domicilio mal ubicado,2009,,,
Baja California,Otra causa de no residencia en el domicilio de registro,2009,,,
Baja California,Causa de no residencia no especificada,2009,,,
Baja California,Error en la sección del registro electoral,2009,2.15224,1.1453096,3.1591704
Baja California,Domicilios no localizados de los ciudadanos con registro electoral,2009,1.6874,0.838622,2.536178
Baja California,Ciudadanos no reconocidos con registro electoral,2009,2.9127,1.8636884,3.9617116
Baja California,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2009,1.45342,0.7026812,2.2041588
Baja California,Ciudadanos no reconocidos y el domicilio es predio no habitado,2009,0.16973,0,0.3858004
Baja California,Residentes en la sección de registro,2011,74.4667,70.189784,78.743616
Baja California,Residentes en el domicilio de registro,2011,65.98192,61.1900924,70.7737476
Baja California,Causas de no residencia en el domicilio del registro electoral:,2011,,,
Baja California,Cambio de domicilio no reportado,2011,27.66738,23.7249576,31.6098024
Baja California,Cambio de domicilio no reportado al mismo municipio,2011,12.79359,9.6744264,15.9127536
Baja California,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2011,2.39554,1.0581536,3.7329264
Baja California,Cambio de domicilio no reportado a otro estado,2011,4.75454,3.082856,6.426224
Baja California,Cambio de domicilio no reportado a otro país,2011,3.37599,2.3200792,4.4319008
Baja California,Destino del cambio no especificado,2011,4.34773,2.7843752,5.9110848
Baja California,Fallecidos con registro electoral,2011,0.49605,0.0657124,0.9263876
Baja California,Reconocidos que no han vivido en el domicilio,2011,0.92596,0.3573052,1.4946148
Baja California,Suspendidos de sus derechos politicos,2011,0.0948,0,0.281196
Baja California,Residentes con domicilio mal ubicado,2011,1.00803,0.3576236,1.6584364
Baja California,Otra causa de no residencia en el domicilio de registro,2011,0,0,0
Baja California,Causa de no residencia no especificada,2011,3.82586,2.3426496,5.3090704
Baja California,Error en la sección del registro electoral,2011,2.34691,1.1674408,3.5263792
Baja California,Domicilios no localizados de los ciudadanos con registro electoral,2011,0.50843,0,1.135238
Baja California,Ciudadanos no reconocidos con registro electoral,2011,4.30838,2.7530024,5.8637576
Baja California,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2011,2.38884,1.114546,3.663134
Baja California,Ciudadanos no reconocidos y el domicilio es predio no habitado,2011,1.42625,0.5173784,2.3351216
Baja California,Residentes en la sección de registro,2012,74.05822,70.93129,77.18514
Baja California,Residentes en el domicilio de registro,2012,65.25385,62.09901,68.40868
Baja California,Causas de no residencia en el domicilio del registro electoral:,2012,,,
Baja California,Cambio de domicilio no reportado,2012,28.80619,26.14146,31.47093
Baja California,Cambio de domicilio no reportado al mismo municipio,2012,12.39246,10.28161,14.5033
Baja California,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2012,1.91418,1.05548,2.77287
Baja California,Cambio de domicilio no reportado a otro estado,2012,4.56561,3.20047,5.93075
